x,y,objectid,globalid,fireoccurid,cn,revdate,firename,complexname,fireyear,uniqfireid,sofirenum,localfirenum,securityid,discoverydatetime,sizeclass,totalacres,statcause,comments,datasource,fireoutdatetime,owneragency,unitidowner,protectionagency,unitidprotect,latdd83,longdd83,firetypecategory,pointtype,perimexists,firerptqc,dbsourceid,dbsourcedate,accuracy,shape
-107.349444439,44.37,231063637,{C76FEDEE-AC06-4B8A-A03B-B433769C9E6C},,,2018/03/12 13:03:32+00,Paintrock Creek,,1988,,026,,0202,1988/10/26 13:00:00+00,B,0.4,Camping,,00,1988/10/27 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.37,-107.34944,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.312222221,44.08638889,231063638,{1F401DF0-F3FB-4F3C-BB17-A9FD33B0CAFD},,,2018/03/12 13:03:32+00,Post Draw,,1988,,025,,0202,1988/10/08 14:00:00+00,D,100,Other Human Cause,,00,1988/10/11 13:00:00+00,USFS,WYBHF,USFS,WYBHF,44.08639,-107.31222,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.252777781,44.14472222,231063639,{2525E6ED-951D-4B5D-BCA6-B26F59D5E9E1},,,2018/03/12 13:03:32+00,Dry Tensleep,,1988,,024,,0202,1988/09/29 15:30:00+00,B,2,Undetermined,,00,1988/09/30 19:00:00+00,USFS,WYBHF,USFS,WYBHF,44.14472,-107.25278,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.22888889,44.24944444,231063640,{2FBCF785-4257-4AD1-A189-BDD3C5C2F255},,,2018/03/12 13:03:32+00,Deer,,1988,,023,,0202,1988/08/24 17:00:00+00,B,4.5,Lightning,,00,1988/09/17 19:00:00+00,USFS,WYBHF,USFS,WYBHF,44.24944,-107.22889,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.34944444,44.23444444,231063641,{ACE07360-3237-44A1-9A4C-42D1D4911E39},,,2018/03/12 13:03:32+00,Dorn Draw II,,1988,,028,,0202,1988/08/14 12:00:00+00,F,1514,Lightning,,00,1988/09/13 11:00:00+00,USFS,WYBHF,USFS,WYBHF,44.23444,-107.34944,WF,General,Y,Yes,0202,2024/09/24 04:01:19+00,,
-107.687500001,44.58722222,231063642,{758AB1BA-8FC3-4A79-8D6B-208748B92AA7},,,2018/03/12 13:03:32+00,In The Nick Of Time,,1988,,017,,0202,1988/08/06 12:30:00+00,B,0.3,Equipment,,00,1988/08/08 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.58722,-107.6875,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.2725,44.05722222,231063643,{C65B6500-7D99-47F9-BCE5-A712AE2E1B9E},,,2018/03/12 13:03:32+00,Return,,1988,,018,,0202,1988/08/02 11:00:00+00,C,70,Lightning,,00,1988/08/12 21:00:00+00,USFS,WYBHF,USFS,WYBHF,44.05722,-107.2725,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.907500001,44.17416667,231063644,{99666F48-E002-4E1F-853C-56F03CCA0B55},,,2018/03/12 13:03:32+00,Woman,,1988,,008,,0202,1988/07/31 19:30:00+00,B,0.5,Lightning,,00,1988/08/02 13:00:00+00,USFS,WYBHF,USFS,WYBHF,44.17417,-106.9075,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.13833333,44.10083333,231063645,{7F2373F8-AF41-48EA-8435-762F5CF8E8AA},,,2018/03/12 13:03:32+00,Gold Mine,,1988,,016,,0202,1988/07/30 17:00:00+00,F,1344,Equipment,,00,1988/09/02 19:00:00+00,USFS,WYBHF,USFS,WYBHF,44.10083,-107.13833,WF,General,Y,Yes,0202,2024/09/24 04:01:19+00,,
-107.312222221,44.07166667,231063646,{0F6A00A2-AB53-4DD8-8E28-C3B0F9AB9319},,,2018/03/12 13:03:32+00,Childs,,1988,,013,,0202,1988/07/19 11:00:00+00,A,0.1,Lightning,,00,1988/07/19 18:01:00+00,USFS,WYBHF,USFS,WYBHF,44.07167,-107.31222,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.92777778,44.47555556,231063647,{BCB82CB2-8DAB-452B-8E1E-9AA2A27C29E0},,,2018/03/12 13:03:32+00,Speedway,,1988,,012,,0202,1988/07/15 22:15:00+00,C,50,Lightning,,00,1988/07/26 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.47556,-106.92778,WF,General,Y,Yes,0202,2024/09/24 04:01:19+00,,
-107.833055561,44.87,231063648,{EA38E231-D218-44BE-A1DA-38B0AAA0570A},,,2018/03/12 13:03:32+00,Wagon Box,,1988,,011,,0202,1988/07/15 18:00:00+00,B,0.5,Lightning,,00,1988/07/19 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.87,-107.83306,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.18194444,44.60611111,231063649,{CDA79B2E-373B-448A-B47F-4B699D3EBE27},,,2018/03/12 13:03:32+00,Rats,,1988,,010,,0202,1988/07/14 19:30:00+00,B,1,Lightning,,00,1988/07/16 15:01:00+00,USFS,WYBHF,USFS,WYBHF,44.60611,-107.18194,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.153055559,44.08638889,231063650,{208F0610-13ED-4F4E-99F9-637AD880E085},,,2018/03/12 13:03:32+00,Moses,,1988,,007,,0202,1988/06/24 21:30:00+00,A,0.2,Lightning,,00,1988/06/26 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.08639,-107.15306,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.967777781,44.27944444,231063651,{81DFC206-8F54-4C2A-B6F9-69BF5282B58D},,,2018/03/12 13:03:32+00,Ford,,1988,,009,,0202,1988/06/24 14:05:00+00,A,0.1,Equipment,,00,1988/06/24 16:00:00+00,USFS,WYBHF,USFS,WYBHF,44.27944,-106.96778,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.497111111,44.686222222,231063652,{4C04C433-6D09-4E4C-88FA-1A0594EB47A5},be6beb01-5824-442a-910e-bacaf98cffac,,2018/12/20 12:55:48+00,Owen,<Null>,2018,2018-WYBHF-000283,002,WY-BHF-283,0202,2018/07/06 00:00:00+00,A,0.1,Camping, ,00,2018/07/08 00:00:00+00,USFS,WYBHF,USFS,WYBHF,44.68622,-107.49711,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.951811667,44.167411666,231063653,{935530ED-7318-4161-A24E-F5C70CE2F704},ded76230-abe2-4363-86fc-be3e2b82565d,,2018/12/20 12:55:48+00,Caribou,<Null>,2018,2018-WYBHF-000524,008,WY-BHF-524,0202,2018/09/06 00:00:00+00,A,0.1,Camping, ,00,2018/09/13 00:00:00+00,USFS,WYBHF,USFS,WYBHF,44.16741,-106.95181,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.174111112,44.15475,231063654,{5372AD33-C284-4976-A96A-2EA342192B82},60c71e45-bc8d-49bd-902b-d17dcbc509b1,,2018/12/20 12:55:48+00,Leigh Creek,<Null>,2018,2018-WYBHF-000446,004,WY-BHF-446,0202,2018/08/10 00:00:00+00,A,0.1,Camping, ,00,2018/08/11 00:00:00+00,USFS,WYBHF,USFS,WYBHF,44.15475,-107.17411,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.24888889,44.17416667,231063655,{272B4384-1BB5-4820-8AC2-E0C40656EDD6},,,2018/03/12 13:03:32+00,Dry Tensleep,,1978,,008,,0202,1978/08/28 16:00:00+00,A,0.1,Smoking,,00,1978/08/28 22:14:00+00,USFS,WYBHF,USFS,WYBHF,44.17417,-107.24889,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.20888889,44.23444444,231063656,{F17E7DD6-3984-4EF6-B017-F65A144BEA73},,,2018/03/12 13:03:32+00,Peg-Judy,,1978,,004,,0202,1978/08/11 14:00:00+00,B,1,Lightning,,00,1978/08/13 10:00:00+00,USFS,WYBHF,USFS,WYBHF,44.23444,-107.20889,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.64722222,44.76222222,231063657,{73A882E2-164E-4E33-8FCF-9E89C5BF1FEB},,,2018/03/12 13:03:32+00,Becker,,1977,,014,,0202,1977/09/10 18:30:00+00,A,0.1,Camping,,00,1977/09/11 11:00:00+00,USFS,WYBHF,USFS,WYBHF,44.76222,-107.64722,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.93361111,44.989166669,231063658,{F130684F-248F-4BC8-A27A-ACE11A8E874C},,,2018/03/12 13:03:32+00,Reservation Hole,,1977,,002,,0202,1977/06/24 19:50:00+00,B,1,Lightning,,00,1977/06/26 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.98917,-107.93361,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.907500001,44.17416667,231063659,{E8AC85FE-72E1-4C32-AF61-6A56B72A1107},,,2018/03/12 13:03:32+00,Crazy Woman,,1977,,007,,0202,1977/06/20 17:00:00+00,A,0.1,Camping,,00,1977/06/20 17:45:00+00,USFS,WYBHF,USFS,WYBHF,44.17417,-106.9075,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.76777778,44.76222222,231063660,{0C4A5612-E0FB-4F04-A225-54C2B617A161},,,2018/03/12 13:03:32+00,Chimney,,1977,,003,,0202,1977/06/11 21:01:00+00,A,0.1,Lightning,,00,1977/06/13 15:00:00+00,USFS,WYBHF,USFS,WYBHF,44.76222,-107.76778,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.92611111,44.95638889,231063661,{F3294674-5F31-4B1E-AA04-EDC00B63EF5D},,,2018/03/12 13:03:32+00,Burnt Mountain,,1976,,014,,0202,1976/10/02 16:30:00+00,A,0.1,Camping,,00,1976/10/05 11:00:00+00,USFS,WYBHF,USFS,WYBHF,44.95639,-107.92611,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.368055561,44.43222222,231063662,{BB215823-7597-40B3-9FB2-91B74C4FF803},,,2018/02/23 14:27:46+00,Edelman  Creek,,2006,,010,WY-BHF-165,0202,2006/07/13 09:30:00+00,A,0.1,Lightning,,00,2006/07/14 11:45:00+00,USFS,WYBHF,USFS,WYBHF,44.43222,-107.36806,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.414722219,44.33555556,231063663,{ADDDFA27-FD61-41D9-8328-E15E7B1EE0BA},,,2018/02/23 14:27:46+00,Cold Springs,,2006,,014,WY-BHF-268,0202,2006/08/08 14:00:00+00,A,0.1,Camping,,00,2006/08/08 15:00:00+00,USFS,WYBHF,USFS,WYBHF,44.33556,-107.41472,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.2,44.23333333,231063664,{948BBB48-D8DD-47BA-BD60-FE8A5BA2AC97},,,2018/02/23 14:27:46+00,Deer,,2006,,013,WY-BHF-219,0202,2006/07/29 10:00:00+00,A,0.1,Smoking,,00,2006/07/30 10:30:00+00,USFS,WYBHF,USFS,WYBHF,44.23333,-107.2,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.972222219,44.27638889,231063665,{9D8C573C-73A1-40FE-BA3F-336D4F73F521},,,2018/02/23 14:27:46+00,Birthday,,2006,,011,WY-BHF-197,0202,2006/07/23 14:30:00+00,A,0.1,Camping,,00,2006/07/23 17:01:00+00,USFS,WYBHF,USFS,WYBHF,44.27639,-106.97222,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.28638889,44.09833333,231063666,{B95916F3-7457-4617-B48B-AF72248A9B5C},,,2018/02/23 14:27:46+00,Highway,,2006,,009,WY-BHF-143,0202,2006/07/05 18:00:00+00,B,0.5,Equipment,,00,2006/07/05 19:53:00+00,USFS,WYBHF,USFS,WYBHF,44.09833,-107.28639,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.434999999,44.45388889,231063667,{5D5C3924-8EA2-41C5-B4BA-D6122966C305},,,2018/02/23 14:27:46+00,Dry Medicine Creek,,2006,,007,WY-BHF-135,0202,2006/07/05 09:45:00+00,A,0,Lightning,,00,2006/07/28 21:00:00+00,USFS,WYBHF,USFS,WYBHF,44.45389,-107.435,WF,General,Y,Yes,0202,2024/09/24 04:01:19+00,,
-107.78527778,44.7425,231063668,{8898B33D-7BD3-4C45-A6B9-31B5AD2862DE},,,2018/02/23 14:27:46+00,Beaver Creek,,2006,,006,WY-BHF-093,0202,2006/06/28 16:00:00+00,A,0.1,Lightning,,00,2006/06/29 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.7425,-107.78528,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.538611109,44.82638889,231063669,{959D5B40-4AED-42BF-9133-59ED75779F82},,,2018/02/23 14:27:46+00,Fool Creek,,2006,,005,WY-BHF-092,0202,2006/06/23 20:30:00+00,A,0.1,Lightning,,00,2006/06/24 13:00:00+00,USFS,WYBHF,USFS,WYBHF,44.82639,-107.53861,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.64916667,44.82972222,231063670,{369C8AA0-4814-4EA2-9D52-95AC67DECE0D},,,2018/02/23 14:27:46+00,177,,2006,,002,WY-BHF-090,0202,2006/06/20 13:00:00+00,A,0.1,Lightning,,00,2006/06/21 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.82972,-107.64917,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.57027778,44.76611111,231063671,{89970123-E2D0-4D74-A0FB-ECDFA8A9FB03},,,2018/02/23 14:27:46+00,North Tongue River,,2005,,024,WY-BHF-266,0202,2005/10/27 14:00:00+00,B,2.5,Equipment,,00,2005/11/04 11:30:00+00,USFS,WYBHF,USFS,WYBHF,44.76611,-107.57028,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.63027778,44.644166669,231063672,{8CA47B9D-6B4E-454D-8883-89CE7E06C0E3},,,2018/02/23 14:27:46+00,Wiley,,2005,,022,WY-BHF-238,0202,2005/09/20 23:30:00+00,A,0.2,Camping,,00,2005/10/19 14:00:00+00,USFS,WYBHF,USFS,WYBHF,44.64417,-107.63028,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.27805556,44.31138889,231063673,{4A8ADC33-FAAC-4860-A93F-6D2F757668CE},,,2018/02/23 14:27:46+00,Lilly Lake,,2005,,023,WY-BHF-231,0202,2005/09/11 09:15:00+00,A,0.1,Camping,,00,2005/09/12 13:31:00+00,USFS,WYBHF,USFS,WYBHF,44.31139,-107.27806,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.98388889,44.85527778,231063674,{413CDC7A-E98E-4F40-B55C-52CF619913C4},,,2018/02/23 14:27:46+00,Cottonwood,,2005,,021,WY-BHF-228,0202,2005/09/09 17:00:00+00,A,0.1,Lightning,,00,2005/09/16 19:00:00+00,USFS,WYBHF,USFS,WYBHF,44.85528,-107.98389,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.449999999,44.82833333,231063675,{E9829AEA-DE59-4C80-B58D-AD2A0E564825},,,2018/02/23 14:27:46+00,Skull Ridge,,2005,,025,WY-BHF-267,0202,2005/09/04 15:00:00+00,A,0.1,Lightning,,00,2005/10/29 15:30:00+00,USFS,WYBHF,USFS,WYBHF,44.82833,-107.45,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.409166671,44.8425,231063676,{39BD5BDC-D41C-491F-B3B4-D724BA3C2981},,,2018/02/23 14:27:46+00,Horse Creek Ridge,,2005,,020,WY-BHF-212,0202,2005/09/04 14:15:00+00,A,0.1,Lightning,,00,2005/09/05 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.8425,-107.40917,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.25416667,44.76111111,231063677,{33A3248F-FE34-4ABD-9BE4-691E57C913C5},,,2018/02/23 14:27:46+00,Wolf,,2005,,018,WY-BHF-195,0202,2005/08/22 22:45:00+00,A,0.1,Lightning,NO COST TO USFS,00,2005/09/04 14:00:00+00,USFS,WYBHF,USFS,WYBHF,44.76111,-107.25417,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.29972222,44.09833333,231063678,{C413D6B2-5433-4418-AEA7-9E6035640114},,,2018/02/23 14:27:46+00,South Slope,,2005,,014,WY-BHF-122,0202,2005/07/25 15:30:00+00,A,0.1,Lightning,,00,2005/07/30 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.09833,-107.29972,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.79222222,44.6875,231063679,{8D392D12-58ED-46D3-A7CA-1199F67789C8},,,2018/02/23 14:27:46+00,Horse Tooth,,2005,,013,WY-BHF-117,0202,2005/07/25 14:44:00+00,A,0.1,Lightning,Fire was visually seen in the Cedar Creek and Hudson Falls Area but was not worked due to low clouds for two days.  Smoke was not seen after 07/25/05,00,2005/07/30 18:00:00+00,USFS,WYBHF,USFS,WYBHF,44.6875,-107.79222,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.30305556,44.07583333,231063680,{5E36CA2F-ABF0-428A-8D17-E964720D3B89},,,2018/02/23 14:27:46+00,Leigh Creek,,2005,,011,WY-BHF-114,0202,2005/07/25 09:00:00+00,B,1,Lightning,,00,2005/07/26 17:10:00+00,USFS,WYBHF,USFS,WYBHF,44.07583,-107.30306,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.85027778,44.93416667,231063681,{C5050562-CA86-40DA-93A0-3A24061E43A6},,,2018/02/23 14:27:46+00,Pumpkin,,2005,,010,WY-BHF-113,0202,2005/07/24 16:42:00+00,C,30,Lightning,          TYPE 3 INCIDENT With Short Command and General Staff,00,2005/08/06 19:00:00+00,USFS,WYBHF,USFS,WYBHF,44.93417,-107.85028,WF,General,Y,Yes,0202,2024/09/24 04:01:19+00,,
-107.785277779,44.92722222,231063682,{B8BC4241-6EE7-47A0-B184-03D3276DF04A},,,2018/02/23 14:27:46+00,Burnt Mountain,,2005,,009,WY-BHF-109,0202,2005/07/23 14:25:00+00,A,0.2,Lightning,RAWLINS BLM HELICOPTER N31660 ASSISTED ON THIS FIRE,00,2005/07/25 14:00:00+00,USFS,WYBHF,USFS,WYBHF,44.92722,-107.78528,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.97416667,44.07166667,231063683,{E561615F-D03F-4D1F-B92B-5896565843C7},,,2018/03/12 13:03:32+00,Doyle #1,,1991,,012,,0202,1991/06/29 14:00:00+00,A,0.1,Camping,,00,1991/06/29 15:00:00+00,USFS,WYBHF,USFS,WYBHF,44.07167,-106.97417,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.0125,44.35027778,231063684,{44D6DB9B-73FC-4968-A109-979EEDDAC28E},,,2018/02/23 14:27:46+00,Soldier,,2005,,008,WY-BHF-071,0202,2005/07/13 11:07:00+00,A,0.1,Equipment,,00,2005/07/13 12:30:00+00,USFS,WYBHF,USFS,WYBHF,44.35028,-107.0125,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.97111111,44.06805556,231063685,{26BCE123-52E3-41BE-B809-42656BD41D24},,,2018/02/23 14:27:46+00,Doyle Creek,,2005,,005,WY-BHF-062,0202,2005/07/03 17:00:00+00,A,0.1,Camping,,00,2005/07/04 13:00:00+00,USFS,WYBHF,USFS,WYBHF,44.06806,-106.97111,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.70666667,44.8275,231063686,{996DE698-AFC2-4162-90FB-54C22FB54A90},,,2018/02/23 14:27:46+00,Lick Creek,,2005,,004,WY-BHF-061,0202,2005/07/03 11:15:00+00,A,0.1,Camping,,00,2005/07/03 12:15:00+00,USFS,WYBHF,USFS,WYBHF,44.8275,-107.70667,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.02416667,44.155,231063687,{62692116-C4EC-413F-9FFF-07903ECC5403},,,2018/02/23 14:27:46+00,Sheep,,2005,,003,WY-BHF-043,0202,2005/06/21 23:30:00+00,A,0.1,Lightning,,00,2005/06/22 17:31:00+00,USFS,WYBHF,USFS,WYBHF,44.155,-107.02417,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-106.95194444,44.33555556,231063688,{31FE229C-4B88-4A01-800A-0DC419EDC475},,,2018/02/23 14:27:46+00,Hunter Mesa,,2005,,002,WY-BHF-020,0202,2005/04/14 11:50:00+00,A,0.25,Undetermined,,00,2005/04/14 14:01:00+00,USFS,WYBHF,USFS,WYBHF,44.33556,-106.95194,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.33111111,44.81611111,231063689,{4CDB55D6-A79F-4534-9902-37878106FCF3},,,2018/02/23 14:27:46+00,Crystal Springs,,2005,,001,WY-BHF-014,0202,2005/04/07 17:15:00+00,A,0.1,Undetermined,LOCATION NEXT TO HWY 14 AT THE WEED FREE HAY SIGN,00,2005/04/07 18:01:00+00,USFS,WYBHF,USFS,WYBHF,44.81611,-107.33111,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.93416667,44.78972222,231063690,{21AE9DF6-92FD-4934-98C8-2F1DF3B904CD},,,2018/02/23 14:27:46+00,Point Of Interest,,2004,,007,,0202,2004/09/13 10:45:00+00,A,0.1,Lightning,,00,2004/09/13 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.78972,-107.93417,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.287777779,44.705,231063691,{25FC4A7D-9691-462A-8988-CD4BFC2D59EA},,,2018/02/23 14:27:46+00,Quartz Creek,,2004,,005,,0202,2004/09/08 16:30:00+00,A,0.1,Lightning,,00,2004/09/10 17:00:00+00,USFS,WYBHF,USFS,WYBHF,44.705,-107.28778,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.344166671,44.64861111,231063692,{2882D365-8448-416E-826B-806417E3C0C0},,,2018/03/12 13:03:32+00,Sawmill Divide,,1976,,011,,0202,1976/08/22 16:00:00+00,A,0.1,Lightning,,00,1976/08/23 12:00:00+00,USFS,WYBHF,USFS,WYBHF,44.64861,-107.34417,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.36944444,44.41527778,231063693,{542A772F-C408-4951-AC76-64CAE7DA760C},,,2018/03/12 13:03:32+00,Upper Paintrock,,1976,,019,,0202,1976/09/06 14:00:00+00,A,0.1,Smoking,,00,1976/09/06 15:00:00+00,USFS,WYBHF,USFS,WYBHF,44.41528,-107.36944,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.46583333,44.77611111,231063694,{6A2F947B-A53A-4DBA-993A-492D19B2CC29},,,2018/03/12 13:03:32+00,Prune #4,,1976,,017,,0202,1976/08/30 11:00:00+00,A,0.1,Camping,,00,1976/08/30 12:15:00+00,USFS,WYBHF,USFS,WYBHF,44.77611,-107.46583,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.44555556,44.71944444,231063695,{A5564AE9-DA7C-4842-A974-B1FAF8F9E7CE},,,2018/03/12 13:03:32+00,Tie Flume Spot 2,,1976,,012,,0202,1976/08/24 13:00:00+00,A,0.1,Camping,,00,1976/08/24 14:30:00+00,USFS,WYBHF,USFS,WYBHF,44.71944,-107.44556,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-107.50638889,44.62027778,231063696,{519D9C01-1D6C-4D86-880A-F7B24E7286B9},,,2018/03/12 13:03:32+00,Granite Creek,,1976,,005,,0202,1976/07/13 21:00:00+00,A,0.1,Lightning,,00,1976/07/14 01:30:00+00,USFS,WYBHF,USFS,WYBHF,44.62028,-107.50639,WF,General,N,Yes,0202,2024/09/24 04:01:19+00,,
-108.840555556,42.736666667,231063697,,,,2018/03/12 20:38:38+00,MIDDLE FORK 4,,2009,,005,,0214,2009/02/22 00:00:00+00,A,0.2,7,,20,2009/02/22 16:30:00+00,USFS,WYSHF,USFS,WYSHF,42.73667,-108.84056,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.839722223,42.736944445,231063698,,,,2018/03/12 20:38:38+00,MIDDLE FORK 3,,2009,,004,,0214,2009/02/22 00:00:00+00,A,0.1,7,,20,2009/02/22 12:01:00+00,USFS,WYSHF,USFS,WYSHF,42.73694,-108.83972,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.845,42.735,231063699,,,,2018/03/12 20:38:38+00,MIDDLE FORK 1,,2009,,002,,0214,2009/02/22 00:00:00+00,A,0.1,7,,20,2009/02/22 12:01:00+00,USFS,WYSHF,USFS,WYSHF,42.735,-108.845,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.844999999,42.735555556,231063700,,,,2018/03/12 20:38:38+00,MIDDLE FORK 5,,2009,,006,,0214,2009/05/12 00:00:00+00,A,0.1,7,,20,2009/02/22 12:01:00+00,USFS,WYSHF,USFS,WYSHF,42.73556,-108.845,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.914722223,42.617222222,231063701,,,,2018/03/12 20:38:38+00,LOWER SILAS LAKE,,2009,,008,,0214,2009/07/15 00:00:00+00,A,0.1,4,,20,2009/07/15 21:00:00+00,USFS,WYSHF,USFS,WYSHF,42.61722,-108.91472,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.854722222,42.729166667,231063702,,,,2018/03/12 20:38:38+00,HOT KNIFE,,2009,,009,,0214,2009/07/21 00:00:00+00,A,0.1,4,,20,2009/07/21 13:15:00+00,USFS,WYSHF,USFS,WYSHF,42.72917,-108.85472,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.851111112,42.731388889,231063703,,,,2018/03/12 20:38:38+00,BRUCES,,2009,,010,,0214,2009/07/23 00:00:00+00,B,1.1,4,,20,2009/07/25 17:30:00+00,USFS,WYSHF,USFS,WYSHF,42.73139,-108.85111,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.869722222,42.646388889,231063704,,,,2018/03/12 20:38:38+00,GREY GOOSE,,2009,,012,,0214,2009/08/13 00:00:00+00,A,0.1,4,,20,2009/08/15 12:00:00+00,USFS,WYSHF,USFS,WYSHF,42.64639,-108.86972,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-109.723611112,43.708888889,231063705,,,,2018/03/12 20:38:38+00,RAMSHORN PEAK,,2009,,015,,0214,2009/08/14 00:00:00+00,B,2,1,,20,2009/10/05 20:00:00+00,USFS,WYSHF,USFS,WYSHF,43.70889,-109.72361,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.853888889,42.594722222,231063706,,,,2018/03/12 20:38:38+00,BUD,,2009,,017,,0214,2009/09/05 00:00:00+00,A,0.1,4,,20,2009/09/08 11:00:00+00,USFS,WYSHF,USFS,WYSHF,42.59472,-108.85389,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-109.565833334,43.811666667,231063707,,,,2018/03/12 20:38:38+00,DOUBLE CABIN,,2009,,019,,0214,2009/09/06 00:00:00+00,A,0.1,4,,20,2009/09/06 22:00:00+00,USFS,WYSHF,USFS,WYSHF,43.81167,-109.56583,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.890833333,42.686944445,231063708,,,,2018/03/12 20:38:38+00,NEFF PARK,,2009,,020,,0214,2009/09/07 00:00:00+00,A,0.1,4,,20,2009/09/08 11:00:00+00,USFS,WYSHF,USFS,WYSHF,42.68694,-108.89083,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
-108.804166666,42.608333334,231063709,,,,2018/03/12 20:38:38+00,STOCKDRIVE,,2009,,021,,0214,2009/09/14 00:00:00+00,A,0.1,4,,20,2009/09/14 12:35:00+00,USFS,WYSHF,USFS,WYSHF,42.60833,-108.80417,WF,Ignition,N,Yes,0214,2024/09/24 04:01:18+00,,
